ID,geometry,geometry,geometry,RAD,MAT,FC,SHTK,BF,max_stress,thinning,springback,outcome,outcome_label
401784,0,0,1,150,0.975,0.13,0.97,150000.0,45154.64781189342,0.4,0.0,1,Risk of Crack
401785,0,0,1,150,0.975,0.14,0.97,150000.0,45149.071919756,0.4,0.0,1,Risk of Crack
401786,0,0,1,150,0.975,0.15,0.97,150000.0,45167.17491398626,0.4,0.0,1,Risk of Crack
401787,0,0,1,150,1.0,0.05,0.97,150000.0,45201.73878524576,0.4,0.0,1,Risk of Crack
401788,0,0,1,150,1.0,0.06,0.97,150000.0,45196.072763156546,0.4,0.0,1,Risk of Crack
401789,0,0,1,150,1.0,0.07,0.97,150000.0,45165.14294797674,0.4,0.0,1,Risk of Crack
401790,0,0,1,150,1.0,0.08,0.97,150000.0,45205.234071576524,0.4,0.0,1,Risk of Crack
401791,0,0,1,150,1.0,0.09,0.97,150000.0,45199.774807827926,0.4,0.0,1,Risk of Crack
401792,0,0,1,150,1.0,0.1,0.97,150000.0,45189.032613138676,0.4,0.0,1,Risk of Crack
401793,0,0,1,150,1.0,0.11,0.97,150000.0,45186.001618236645,0.4,0.0,1,Risk of Crack
401794,0,0,1,150,1.0,0.12,0.97,150000.0,45176.3094818417,0.4,0.0,1,Risk of Crack
401795,0,0,1,150,1.0,0.13,0.97,150000.0,45197.48487615085,0.4,0.0,1,Risk of Crack
401796,0,0,1,150,1.0,0.14,0.97,150000.0,45168.48093736458,0.4,0.0,1,Risk of Crack
401797,0,0,1,150,1.0,0.15,0.97,150000.0,45179.39726992714,0.4,0.0,1,Risk of Crack
401798,0,0,1,150,1.025,0.05,0.97,150000.0,45197.85101119901,0.4,0.0,1,Risk of Crack
401799,0,0,1,150,1.025,0.06,0.97,150000.0,45192.32580082194,0.4,0.0,1,Risk of Crack
401800,0,0,1,150,1.025,0.07,0.97,150000.0,45169.54386642824,0.4,0.0,1,Risk of Crack
401801,0,0,1,150,1.025,0.08,0.97,150000.0,45203.75557045489,0.4,0.0,1,Risk of Crack
401802,0,0,1,150,1.025,0.09,0.97,150000.0,45180.539772771575,0.4,0.0,1,Risk of Crack
401803,0,0,1,150,1.025,0.1,0.97,150000.0,45194.96433982331,0.4,0.0,1,Risk of Crack
401804,0,0,1,150,1.025,0.11,0.97,150000.0,45208.67353878944,0.4,0.0,1,Risk of Crack
401805,0,0,1,150,1.025,0.12,0.97,150000.0,45172.59104101615,0.4,0.0,1,Risk of Crack
401806,0,0,1,150,1.025,0.13,0.97,150000.0,45164.356162114986,0.4,0.0,1,Risk of Crack
401807,0,0,1,150,1.025,0.14,0.97,150000.0,45188.94339773509,0.4,0.0,1,Risk of Crack
401808,0,0,1,150,1.025,0.15,0.97,150000.0,45190.10166223284,0.4,0.0,1,Risk of Crack
401809,0,0,1,150,1.05,0.05,0.97,150000.0,45184.33513786303,0.4,0.0,1,Risk of Crack
401810,0,0,1,150,1.05,0.06,0.97,150000.0,45189.408829312866,0.4,0.0,1,Risk of Crack
401811,0,0,1,150,1.05,0.07,0.97,150000.0,45178.25272409676,0.4,0.0,1,Risk of Crack
401812,0,0,1,150,1.05,0.08,0.97,150000.0,45187.51564286206,0.4,0.0,1,Risk of Crack
401813,0,0,1,150,1.05,0.09,0.97,150000.0,45187.05717224991,0.4,0.0,1,Risk of Crack
401814,0,0,1,150,1.05,0.1,0.97,150000.0,45185.43635002006,0.4,0.0,1,Risk of Crack
401815,0,0,1,150,1.05,0.11,0.97,150000.0,45197.79249178361,0.4,0.0,1,Risk of Crack
401816,0,0,1,150,1.05,0.12,0.97,150000.0,45187.37779669572,0.4,0.0,1,Risk of Crack
401817,0,0,1,150,1.05,0.13,0.97,150000.0,45185.475761490976,0.4,0.0,1,Risk of Crack
401818,0,0,1,150,1.05,0.14,0.97,150000.0,45200.43218223444,0.4,0.0,1,Risk of Crack
401819,0,0,1,150,1.05,0.15,0.97,150000.0,45196.19497222611,0.4,0.0,1,Risk of Crack
401820,0,0,1,150,1.075,0.05,0.97,150000.0,45199.137609972204,0.4,0.0,1,Risk of Crack
401821,0,0,1,150,1.075,0.06,0.97,150000.0,45203.382358610375,0.4,0.0,1,Risk of Crack
401822,0,0,1,150,1.075,0.07,0.97,150000.0,45186.80302021473,0.4,0.0,1,Risk of Crack
401823,0,0,1,150,1.075,0.08,0.97,150000.0,45194.73283569831,0.4,0.0,1,Risk of Crack
401824,0,0,1,150,1.075,0.09,0.97,150000.0,45183.621477281325,0.4,0.0,1,Risk of Crack
401825,0,0,1,150,1.075,0.1,0.97,150000.0,45167.75625286563,0.4,0.0,1,Risk of Crack
401826,0,0,1,150,1.075,0.11,0.97,150000.0,45189.460235107654,0.4,0.0,1,Risk of Crack
401827,0,0,1,150,1.075,0.12,0.97,150000.0,45183.4254994822,0.4,0.0,1,Risk of Crack
401828,0,0,1,150,1.075,0.13,0.97,150000.0,45188.05402107329,0.4,0.0,1,Risk of Crack
401829,0,0,1,150,1.075,0.14,0.97,150000.0,45190.97275408854,0.4,0.0,1,Risk of Crack
401830,0,0,1,150,1.075,0.15,0.97,150000.0,45193.10676118796,0.4,0.0,1,Risk of Crack
401831,0,0,1,150,1.1,0.05,0.97,150000.0,45203.108661444574,0.4,0.0,1,Risk of Crack
401832,0,0,1,150,1.1,0.06,0.97,150000.0,45204.796892943676,0.4,0.0,1,Risk of Crack
401833,0,0,1,150,1.1,0.07,0.97,150000.0,45196.49364858497,0.4,0.0,1,Risk of Crack
401834,0,0,1,150,1.1,0.08,0.97,150000.0,45188.2957953945,0.4,0.0,1,Risk of Crack
401835,0,0,1,150,1.1,0.09,0.97,150000.0,45185.59243554696,0.4,0.0,1,Risk of Crack
401836,0,0,1,150,1.1,0.1,0.97,150000.0,45207.79198985478,0.4,0.0,1,Risk of Crack
401837,0,0,1,150,1.1,0.11,0.97,150000.0,45209.26548256246,0.4,0.0,1,Risk of Crack
401838,0,0,1,150,1.1,0.12,0.97,150000.0,45188.936821204734,0.4,0.0,1,Risk of Crack
401839,0,0,1,150,1.1,0.13,0.97,150000.0,45198.437490765675,0.4,0.0,1,Risk of Crack
401840,0,0,1,150,1.1,0.14,0.97,150000.0,45165.071405588424,0.4,0.0,1,Risk of Crack
401841,0,0,1,150,1.1,0.15,0.97,150000.0,45179.01584677819,0.4,0.0,1,Risk of Crack
401842,0,0,1,150,0.9,0.05,0.98,150000.0,45200.017414336864,0.4,0.0,0,Safe
401843,0,0,1,150,0.9,0.06,0.98,150000.0,45187.904003279225,0.4,0.0,0,Safe
401844,0,0,1,150,0.9,0.07,0.98,150000.0,45180.01497475248,0.4,0.0,0,Safe
401845,0,0,1,150,0.9,0.08,0.98,150000.0,45162.30259885629,0.4,0.0,0,Safe
401846,0,0,1,150,0.9,0.09,0.98,150000.0,45183.67568898926,0.4,0.0,0,Safe
401847,0,0,1,150,0.9,0.1,0.98,150000.0,45196.46208772247,0.4,0.0,0,Safe
401848,0,0,1,150,0.9,0.11,0.98,150000.0,45164.4189506593,0.4,0.0,0,Safe
401849,0,0,1,150,0.9,0.12,0.98,150000.0,45176.86858183696,0.4,0.0,0,Safe
401850,0,0,1,150,0.9,0.13,0.98,150000.0,45188.021084208434,0.4,0.0,0,Safe
401851,0,0,1,150,0.9,0.14,0.98,150000.0,45162.72024212877,0.4,0.0,0,Safe
401852,0,0,1,150,0.9,0.15,0.98,150000.0,45173.767549789045,0.4,0.0,0,Safe
401853,0,0,1,150,0.925,0.05,0.98,150000.0,45169.64436011802,0.4,0.0,0,Safe
401854,0,0,1,150,0.925,0.06,0.98,150000.0,45171.47371324478,0.4,0.0,0,Safe
401855,0,0,1,150,0.925,0.07,0.98,150000.0,45176.831980736875,0.4,0.0,0,Safe
401856,0,0,1,150,0.925,0.08,0.98,150000.0,45163.95012708451,0.4,0.0,0,Safe
401857,0,0,1,150,0.925,0.09,0.98,150000.0,45139.76818995922,0.4,0.0,0,Safe
401858,0,0,1,150,0.925,0.1,0.98,150000.0,45194.94621166799,0.4,0.0,0,Safe
401859,0,0,1,150,0.925,0.11,0.98,150000.0,45172.59700592248,0.4,0.0,0,Safe
401860,0,0,1,150,0.925,0.12,0.98,150000.0,45166.65649222233,0.4,0.0,0,Safe
401861,0,0,1,150,0.925,0.13,0.98,150000.0,45175.756548366146,0.4,0.0,0,Safe
401862,0,0,1,150,0.925,0.14,0.98,150000.0,45172.57833856836,0.4,0.0,0,Safe
401863,0,0,1,150,0.925,0.15,0.98,150000.0,45181.64488243174,0.4,0.0,0,Safe
401864,0,0,1,150,0.95,0.05,0.98,150000.0,45175.09701854927,0.4,0.0,0,Safe
401865,0,0,1,150,0.95,0.06,0.98,150000.0,45171.912266450985,0.4,0.0,0,Safe
401866,0,0,1,150,0.95,0.07,0.98,150000.0,45184.36119616158,0.4,0.0,0,Safe
401867,0,0,1,150,0.95,0.08,0.98,150000.0,45180.38928348417,0.4,0.0,0,Safe
401868,0,0,1,150,0.95,0.09,0.98,150000.0,45165.6237501306,0.4,0.0,0,Safe
401869,0,0,1,150,0.95,0.1,0.98,150000.0,45168.10112754714,0.4,0.0,0,Safe
401870,0,0,1,150,0.95,0.11,0.98,150000.0,45169.038406454616,0.4,0.0,0,Safe
401871,0,0,1,150,0.95,0.12,0.98,150000.0,45187.27370503003,0.4,0.0,0,Safe
401872,0,0,1,150,0.95,0.13,0.98,150000.0,45179.64496444827,0.4,0.0,0,Safe
401873,0,0,1,150,0.95,0.14,0.98,150000.0,45164.165445744235,0.4,0.0,0,Safe
401874,0,0,1,150,0.95,0.15,0.98,150000.0,45169.59734307981,0.4,0.0,0,Safe
401875,0,0,1,150,0.975,0.05,0.98,150000.0,45192.53641622475,0.4,0.0,0,Safe
401876,0,0,1,150,0.975,0.06,0.98,150000.0,45185.98755076307,0.4,0.0,0,Safe
401877,0,0,1,150,0.975,0.07,0.98,150000.0,45185.34150722144,0.4,0.0,0,Safe
401878,0,0,1,150,0.975,0.08,0.98,150000.0,45164.9482921558,0.4,0.0,0,Safe
401879,0,0,1,150,0.975,0.09,0.98,150000.0,45174.240214451114,0.4,0.0,0,Safe
401880,0,0,1,150,0.975,0.1,0.98,150000.0,45176.169654701254,0.4,0.0,0,Safe
401881,0,0,1,150,0.975,0.11,0.98,150000.0,45188.86058847927,0.4,0.0,0,Safe
401882,0,0,1,150,0.975,0.12,0.98,150000.0,45186.53413697293,0.4,0.0,0,Safe
401883,0,0,1,150,0.975,0.13,0.98,150000.0,45181.02251915683,0.4,0.0,0,Safe
401884,0,0,1,150,0.975,0.14,0.98,150000.0,45175.699283877,0.4,0.0,0,Safe
401885,0,0,1,150,0.975,0.15,0.98,150000.0,45180.614713015355,0.4,0.0,0,Safe
401886,0,0,1,150,1.0,0.05,0.98,150000.0,45186.542348880794,0.4,0.0,0,Safe
401887,0,0,1,150,1.0,0.06,0.98,150000.0,45181.55001177338,0.4,0.0,0,Safe
401888,0,0,1,150,1.0,0.07,0.98,150000.0,45169.72518198681,0.4,0.0,0,Safe
401889,0,0,1,150,1.0,0.08,0.98,150000.0,45167.60215124529,0.4,0.0,0,Safe
401890,0,0,1,150,1.0,0.09,0.98,150000.0,45171.80276432298,0.4,0.0,0,Safe
401891,0,0,1,150,1.0,0.1,0.98,150000.0,45167.71508498718,0.4,0.0,0,Safe
401892,0,0,1,150,1.0,0.11,0.98,150000.0,45182.06600282967,0.4,0.0,0,Safe
401893,0,0,1,150,1.0,0.12,0.98,150000.0,45168.53873901653,0.4,0.0,0,Safe
401894,0,0,1,150,1.0,0.13,0.98,150000.0,45164.02729111663,0.4,0.0,0,Safe
401895,0,0,1,150,1.0,0.14,0.98,150000.0,45173.24534305071,0.4,0.0,0,Safe
401896,0,0,1,150,1.0,0.15,0.98,150000.0,45169.17591902817,0.4,0.0,0,Safe
401897,0,0,1,150,1.025,0.05,0.98,150000.0,45182.88225495818,0.4,0.0,0,Safe
401898,0,0,1,150,1.025,0.06,0.98,150000.0,45205.2409423944,0.4,0.0,0,Safe
401899,0,0,1,150,1.025,0.07,0.98,150000.0,45180.646259468194,0.4,0.0,0,Safe
401900,0,0,1,150,1.025,0.08,0.98,150000.0,45187.264835815135,0.4,0.0,0,Safe
401901,0,0,1,150,1.025,0.09,0.98,150000.0,45191.3054571875,0.4,0.0,0,Safe
401902,0,0,1,150,1.025,0.1,0.98,150000.0,45178.49376928958,0.4,0.0,0,Safe
401903,0,0,1,150,1.025,0.11,0.98,150000.0,45179.52400598355,0.4,0.0,0,Safe
401904,0,0,1,150,1.025,0.12,0.98,150000.0,45175.581664850695,0.4,0.0,0,Safe
401905,0,0,1,150,1.025,0.13,0.98,150000.0,45179.64683507732,0.4,0.0,0,Safe
401906,0,0,1,150,1.025,0.14,0.98,150000.0,45178.304592129716,0.4,0.0,0,Safe
401907,0,0,1,150,1.025,0.15,0.98,150000.0,45200.46663202947,0.4,0.0,0,Safe
401908,0,0,1,150,1.05,0.05,0.98,150000.0,45183.37937542636,0.4,0.0,0,Safe
401909,0,0,1,150,1.05,0.06,0.98,150000.0,45179.94611907114,0.4,0.0,0,Safe
401910,0,0,1,150,1.05,0.07,0.98,150000.0,45191.740548036956,0.4,0.0,0,Safe
401911,0,0,1,150,1.05,0.08,0.98,150000.0,45191.37503774114,0.4,0.0,0,Safe
401912,0,0,1,150,1.05,0.09,0.98,150000.0,45190.11933325211,0.4,0.0,0,Safe
401913,0,0,1,150,1.05,0.1,0.98,150000.0,45181.23434864597,0.4,0.0,0,Safe
401914,0,0,1,150,1.05,0.11,0.98,150000.0,45187.77474065844,0.4,0.0,0,Safe
401915,0,0,1,150,1.05,0.12,0.98,150000.0,45186.873641655475,0.4,0.0,0,Safe
401916,0,0,1,150,1.05,0.13,0.98,150000.0,45182.11714819466,0.4,0.0,0,Safe
401917,0,0,1,150,1.05,0.14,0.98,150000.0,45181.02212567645,0.4,0.0,0,Safe
401918,0,0,1,150,1.05,0.15,0.98,150000.0,45178.554653582076,0.4,0.0,0,Safe
401919,0,0,1,150,1.075,0.05,0.98,150000.0,45201.82454101601,0.4,0.0,0,Safe
401920,0,0,1,150,1.075,0.06,0.98,150000.0,45202.1563985934,0.4,0.0,0,Safe
401921,0,0,1,150,1.075,0.07,0.98,150000.0,45188.39668881454,0.4,0.0,0,Safe
401922,0,0,1,150,1.075,0.08,0.98,150000.0,45190.82313731745,0.4,0.0,0,Safe
401923,0,0,1,150,1.075,0.09,0.98,150000.0,45183.50182303886,0.4,0.0,0,Safe
401924,0,0,1,150,1.075,0.1,0.98,150000.0,45192.519857606756,0.4,0.0,0,Safe
401925,0,0,1,150,1.075,0.11,0.98,150000.0,45162.78411704642,0.4,0.0,0,Safe
401926,0,0,1,150,1.075,0.12,0.98,150000.0,45186.211873545704,0.4,0.0,0,Safe
401927,0,0,1,150,1.075,0.13,0.98,150000.0,45212.19608759417,0.4,0.0,0,Safe
401928,0,0,1,150,1.075,0.14,0.98,150000.0,45169.68684638844,0.4,0.0,0,Safe
401929,0,0,1,150,1.075,0.15,0.98,150000.0,45213.90919006745,0.4,0.0,0,Safe
401930,0,0,1,150,1.1,0.05,0.98,150000.0,45184.8104602979,0.4,0.0,0,Safe
401931,0,0,1,150,1.1,0.06,0.98,150000.0,45179.718116170465,0.4,0.0,0,Safe
401932,0,0,1,150,1.1,0.07,0.98,150000.0,45165.76287484588,0.4,0.0,0,Safe
401933,0,0,1,150,1.1,0.08,0.98,150000.0,45190.14825131795,0.4,0.0,0,Safe
401934,0,0,1,150,1.1,0.09,0.98,150000.0,45194.04970364612,0.4,0.0,0,Safe
401935,0,0,1,150,1.1,0.1,0.98,150000.0,45190.32701721917,0.4,0.0,0,Safe
401936,0,0,1,150,1.1,0.11,0.98,150000.0,45186.4408887496,0.4,0.0,0,Safe
401937,0,0,1,150,1.1,0.12,0.98,150000.0,45163.66316654988,0.4,0.0,0,Safe
401938,0,0,1,150,1.1,0.13,0.98,150000.0,45211.44157895291,0.4,0.0,0,Safe
401939,0,0,1,150,1.1,0.14,0.98,150000.0,45189.08893997291,0.4,0.0,0,Safe
401940,0,0,1,150,1.1,0.15,0.98,150000.0,45188.744335661424,0.4,0.0,0,Safe
401941,0,0,1,150,0.9,0.05,0.99,150000.0,45173.08595524911,0.4,0.0,0,Safe
401942,0,0,1,150,0.9,0.06,0.99,150000.0,45177.43626726691,0.4,0.0,0,Safe
401943,0,0,1,150,0.9,0.07,0.99,150000.0,45164.18956294928,0.4,0.0,0,Safe
401944,0,0,1,150,0.9,0.08,0.99,150000.0,45168.81193862568,0.4,0.0,0,Safe
401945,0,0,1,150,0.9,0.09,0.99,150000.0,45166.996507714604,0.4,0.0,0,Safe
401946,0,0,1,150,0.9,0.1,0.99,150000.0,45188.180133494745,0.4,0.0,0,Safe
401947,0,0,1,150,0.9,0.11,0.99,150000.0,45157.040518070185,0.4,0.0,0,Safe
401948,0,0,1,150,0.9,0.12,0.99,150000.0,45197.85601046769,0.4,0.0,0,Safe
401949,0,0,1,150,0.9,0.13,0.99,150000.0,45193.11860639508,0.4,0.0,0,Safe
401950,0,0,1,150,0.9,0.14,0.99,150000.0,45167.61890162392,0.4,0.0,0,Safe
401951,0,0,1,150,0.9,0.15,0.99,150000.0,45167.76246402609,0.4,0.0,0,Safe
401952,0,0,1,150,0.925,0.05,0.99,150000.0,45174.762186873806,0.4,0.0,0,Safe
401953,0,0,1,150,0.925,0.06,0.99,150000.0,45170.69969929542,0.4,0.0,0,Safe
401954,0,0,1,150,0.925,0.07,0.99,150000.0,45182.54689411447,0.4,0.0,0,Safe
401955,0,0,1,150,0.925,0.08,0.99,150000.0,45162.51957893319,0.4,0.0,0,Safe
401956,0,0,1,150,0.925,0.09,0.99,150000.0,45167.752094154755,0.4,0.0,0,Safe
401957,0,0,1,150,0.925,0.1,0.99,150000.0,45194.79331634747,0.4,0.0,0,Safe
401958,0,0,1,150,0.925,0.11,0.99,150000.0,45175.65712402941,0.4,0.0,0,Safe
401959,0,0,1,150,0.925,0.12,0.99,150000.0,45180.30549170301,0.4,0.0,0,Safe
401960,0,0,1,150,0.925,0.13,0.99,150000.0,45151.04298855594,0.4,0.0,0,Safe
401961,0,0,1,150,0.925,0.14,0.99,150000.0,45167.78631962181,0.4,0.0,0,Safe
401962,0,0,1,150,0.925,0.15,0.99,150000.0,45154.4151364935,0.4,0.0,0,Safe
401963,0,0,1,150,0.95,0.05,0.99,150000.0,45178.41048942907,0.4,0.0,0,Safe
401964,0,0,1,150,0.95,0.06,0.99,150000.0,45173.51673990373,0.4,0.0,0,Safe
401965,0,0,1,150,0.95,0.07,0.99,150000.0,45174.56245770434,0.4,0.0,0,Safe
401966,0,0,1,150,0.95,0.08,0.99,150000.0,45176.6814956954,0.4,0.0,0,Safe
401967,0,0,1,150,0.95,0.09,0.99,150000.0,45179.59246154703,0.4,0.0,0,Safe
401968,0,0,1,150,0.95,0.1,0.99,150000.0,45199.030297678415,0.4,0.0,0,Safe
401969,0,0,1,150,0.95,0.11,0.99,150000.0,45175.93827177348,0.4,0.0,0,Safe
401970,0,0,1,150,0.95,0.12,0.99,150000.0,45174.44292206987,0.4,0.0,0,Safe
401971,0,0,1,150,0.95,0.13,0.99,150000.0,45154.255987960336,0.4,0.0,0,Safe
401972,0,0,1,150,0.95,0.14,0.99,150000.0,45182.21031528908,0.4,0.0,0,Safe
401973,0,0,1,150,0.95,0.15,0.99,150000.0,45168.227697392635,0.4,0.0,0,Safe
401974,0,0,1,150,0.975,0.05,0.99,150000.0,45167.08959357871,0.4,0.0,0,Safe
401975,0,0,1,150,0.975,0.06,0.99,150000.0,45167.36213823636,0.4,0.0,0,Safe
401976,0,0,1,150,0.975,0.07,0.99,150000.0,45174.04433152057,0.4,0.0,0,Safe
401977,0,0,1,150,0.975,0.08,0.99,150000.0,45154.94385053107,0.4,0.0,0,Safe
401978,0,0,1,150,0.975,0.09,0.99,150000.0,45176.82107189444,0.4,0.0,0,Safe
401979,0,0,1,150,0.975,0.1,0.99,150000.0,45189.86614210277,0.4,0.0,0,Safe
401980,0,0,1,150,0.975,0.11,0.99,150000.0,45162.11555914943,0.4,0.0,0,Safe
401981,0,0,1,150,0.975,0.12,0.99,150000.0,45155.40226816461,0.4,0.0,0,Safe
401982,0,0,1,150,0.975,0.13,0.99,150000.0,45172.58399874215,0.4,0.0,0,Safe
401983,0,0,1,150,0.975,0.14,0.99,150000.0,45172.09706934227,0.4,0.0,0,Safe
401984,0,0,1,150,0.975,0.15,0.99,150000.0,45184.56022593512,0.4,0.0,0,Safe
401985,0,0,1,150,1.0,0.05,0.99,150000.0,45176.22158601815,0.4,0.0,0,Safe
401986,0,0,1,150,1.0,0.06,0.99,150000.0,45173.39562397283,0.4,0.0,0,Safe
401987,0,0,1,150,1.0,0.07,0.99,150000.0,45174.42945751616,0.4,0.0,0,Safe
401988,0,0,1,150,1.0,0.08,0.99,150000.0,45190.653455284126,0.4,0.0,0,Safe
401989,0,0,1,150,1.0,0.09,0.99,150000.0,45196.38642742868,0.4,0.0,0,Safe
401990,0,0,1,150,1.0,0.1,0.99,150000.0,45167.7807224141,0.4,0.0,0,Safe
401991,0,0,1,150,1.0,0.11,0.99,150000.0,45179.73186564136,0.4,0.0,0,Safe
401992,0,0,1,150,1.0,0.12,0.99,150000.0,45196.11534222909,0.4,0.0,0,Safe
401993,0,0,1,150,1.0,0.13,0.99,150000.0,45182.30172450089,0.4,0.0,0,Safe
401994,0,0,1,150,1.0,0.14,0.99,150000.0,45191.75790604697,0.4,0.0,0,Safe
401995,0,0,1,150,1.0,0.15,0.99,150000.0,45192.158110477554,0.4,0.0,0,Safe
401996,0,0,1,150,1.025,0.05,0.99,150000.0,45176.77032809309,0.4,0.0,0,Safe
401997,0,0,1,150,1.025,0.06,0.99,150000.0,45183.23367313972,0.4,0.0,0,Safe
401998,0,0,1,150,1.025,0.07,0.99,150000.0,45181.670970284475,0.4,0.0,0,Safe
401999,0,0,1,150,1.025,0.08,0.99,150000.0,45175.79169325532,0.4,0.0,0,Safe
402000,0,0,1,150,1.025,0.09,0.99,150000.0,45190.38622573945,0.4,0.0,0,Safe
402001,0,0,1,150,1.025,0.1,0.99,150000.0,45170.562620870995,0.4,0.0,0,Safe
402002,0,0,1,150,1.025,0.11,0.99,150000.0,45188.865049079606,0.4,0.0,0,Safe
402003,0,0,1,150,1.025,0.12,0.99,150000.0,45188.68416388807,0.4,0.0,0,Safe
402004,0,0,1,150,1.025,0.13,0.99,150000.0,45205.38510685861,0.4,0.0,0,Safe
402005,0,0,1,150,1.025,0.14,0.99,150000.0,45159.050713763245,0.4,0.0,0,Safe
402006,0,0,1,150,1.025,0.15,0.99,150000.0,45203.88463236709,0.4,0.0,0,Safe
402007,0,0,1,150,1.05,0.05,0.99,150000.0,45184.85192271928,0.4,0.0,0,Safe
402008,0,0,1,150,1.05,0.06,0.99,150000.0,45182.86120103362,0.4,0.0,0,Safe
402009,0,0,1,150,1.05,0.07,0.99,150000.0,45201.77974059097,0.4,0.0,0,Safe
402010,0,0,1,150,1.05,0.08,0.99,150000.0,45168.35165778397,0.4,0.0,0,Safe
402011,0,0,1,150,1.05,0.09,0.99,150000.0,45170.849164887004,0.4,0.0,0,Safe
402012,0,0,1,150,1.05,0.1,0.99,150000.0,45180.097060406384,0.4,0.0,0,Safe
402013,0,0,1,150,1.05,0.11,0.99,150000.0,45192.34489563487,0.4,0.0,0,Safe
402014,0,0,1,150,1.05,0.12,0.99,150000.0,45175.443968656386,0.4,0.0,0,Safe
402015,0,0,1,150,1.05,0.13,0.99,150000.0,45192.03808567195,0.4,0.0,0,Safe
402016,0,0,1,150,1.05,0.14,0.99,150000.0,45166.94514123516,0.4,0.0,0,Safe
402017,0,0,1,150,1.05,0.15,0.99,150000.0,45172.983018674655,0.4,0.0,0,Safe
402018,0,0,1,150,1.075,0.05,0.99,150000.0,45182.24239957161,0.4,0.0,0,Safe
402019,0,0,1,150,1.075,0.06,0.99,150000.0,45214.840426235074,0.4,0.0,0,Safe
402020,0,0,1,150,1.075,0.07,0.99,150000.0,45173.87835912738,0.4,0.0,0,Safe
402021,0,0,1,150,1.075,0.08,0.99,150000.0,45195.54367129327,0.4,0.0,0,Safe
402022,0,0,1,150,1.075,0.09,0.99,150000.0,45188.374869432206,0.4,0.0,0,Safe
402023,0,0,1,150,1.075,0.1,0.99,150000.0,45194.96514038963,0.4,0.0,0,Safe
402024,0,0,1,150,1.075,0.11,0.99,150000.0,45186.921078880616,0.4,0.0,0,Safe
402025,0,0,1,150,1.075,0.12,0.99,150000.0,45177.658034033986,0.4,0.0,0,Safe
402026,0,0,1,150,1.075,0.13,0.99,150000.0,45197.16077596106,0.4,0.0,0,Safe
402027,0,0,1,150,1.075,0.14,0.99,150000.0,45190.85583157363,0.4,0.0,0,Safe
402028,0,0,1,150,1.075,0.15,0.99,150000.0,45198.51459228794,0.4,0.0,0,Safe
402029,0,0,1,150,1.1,0.05,0.99,150000.0,45194.18521505805,0.4,0.0,0,Safe
402030,0,0,1,150,1.1,0.06,0.99,150000.0,45226.578184406746,0.4,0.0,0,Safe
402031,0,0,1,150,1.1,0.07,0.99,150000.0,45183.74274740592,0.4,0.0,0,Safe
402032,0,0,1,150,1.1,0.08,0.99,150000.0,45186.79894009281,0.4,0.0,0,Safe
402033,0,0,1,150,1.1,0.09,0.99,150000.0,45187.41106761786,0.4,0.0,0,Safe
402034,0,0,1,150,1.1,0.1,0.99,150000.0,45191.02058246258,0.4,0.0,0,Safe
402035,0,0,1,150,1.1,0.11,0.99,150000.0,45193.89383842636,0.4,0.0,0,Safe
402036,0,0,1,150,1.1,0.12,0.99,150000.0,45176.76984656022,0.4,0.0,0,Safe
402037,0,0,1,150,1.1,0.13,0.99,150000.0,45174.55825122065,0.4,0.0,0,Safe
402038,0,0,1,150,1.1,0.14,0.99,150000.0,45190.08118271016,0.4,0.0,0,Safe
402039,0,0,1,150,1.1,0.15,0.99,150000.0,45176.11919579732,0.4,0.0,0,Safe
402040,0,0,1,150,0.9,0.05,1.0,150000.0,45159.95796125112,0.4,0.0,0,Safe
402041,0,0,1,150,0.9,0.06,1.0,150000.0,45169.061677804406,0.4,0.0,0,Safe
402042,0,0,1,150,0.9,0.07,1.0,150000.0,45181.70680425113,0.4,0.0,0,Safe
402043,0,0,1,150,0.9,0.08,1.0,150000.0,45170.00856472309,0.4,0.0,0,Safe
402044,0,0,1,150,0.9,0.09,1.0,150000.0,45173.64960909324,0.4,0.0,0,Safe
402045,0,0,1,150,0.9,0.1,1.0,150000.0,45179.524862344886,0.4,0.0,0,Safe
402046,0,0,1,150,0.9,0.11,1.0,150000.0,45171.30140224926,0.4,0.0,0,Safe
402047,0,0,1,150,0.9,0.12,1.0,150000.0,45171.4965764395,0.4,0.0,0,Safe
402048,0,0,1,150,0.9,0.13,1.0,150000.0,45175.351205434876,0.4,0.0,0,Safe
402049,0,0,1,150,0.9,0.14,1.0,150000.0,45162.03573520388,0.4,0.0,0,Safe
402050,0,0,1,150,0.9,0.15,1.0,150000.0,45185.75161527917,0.4,0.0,0,Safe
402051,0,0,1,150,0.925,0.05,1.0,150000.0,45168.668212665994,0.4,0.0,0,Safe
402052,0,0,1,150,0.925,0.06,1.0,150000.0,45182.61463176504,0.4,0.0,0,Safe
402053,0,0,1,150,0.925,0.07,1.0,150000.0,45151.463032142914,0.4,0.0,0,Safe
402054,0,0,1,150,0.925,0.08,1.0,150000.0,45179.861868777894,0.4,0.0,0,Safe
402055,0,0,1,150,0.925,0.09,1.0,150000.0,45187.0945409211,0.4,0.0,0,Safe
402056,0,0,1,150,0.925,0.1,1.0,150000.0,45165.258263323056,0.4,0.0,0,Safe
402057,0,0,1,150,0.925,0.11,1.0,150000.0,45171.28955741863,0.4,0.0,0,Safe
